Msg Index	lot type	substrate type	material type	process step name	tool name	panel count	defectivity	processing time	job ID	elapsed time
0	FDC39B	Polyimide	aSi	SIN/SIO DEPOSITION, ALX ILD CAPPING , GEN II	AKT1600D-209	4	-1.0	118.2857142857144	7	182265.92857142858
0	FDC39B	Polyimide	aSi	AZORES MOLY_NSI PHOTO	EVG 150XLC COATER 211B	4	-1.0	864.571428571428	1	182568.2142857143
0	FDC39B	Polyimide	aSi	MOLY/NPLUS PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	0.0	40.0	1	182608.2142857143
0	FDC39B	Polyimide	aSi	NPLUS/MOLY ETCH GEN II	AKT1600B-209	4	-1.0	1638.0	1	184246.2142857143
0	FDC39B	Polyimide	aSi	PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	170.6666666666668	1	184416.88095238095
0	FDC39B	Polyimide	aSi	NPLUS CONTACT (PIN DIODE) ORBOTECH INSPECTION	Orbotech-203D	4	0.0	153.3333333333332	1	184570.2142857143
0	FDC39B	Polyimide	aSi	PIN DIODE P+/I-SI IN AKT 1600	AKT1600C-209	4	-1.0	0.0	1	184570.2142857143
0	FDC39B	Polyimide	aSi	PIN DIODE ITO DEPOSITION	KDF744NT-219	4	-1.0	339.0	1	184909.2142857143
0	FDC39B	Polyimide	aSi	AZORES SENSOR PHOTO	EVG 150XLC COATER 211B	4	-1.0	2593.0	0	185161.2142857143
0	FDC39B	Polyimide	aSi	AZORES MOLY_NSI PHOTO	EVG 150XLC COATER 211B	4	-1.0	864.571428571428	2	186025.7857142857
0	FDC39B	Polyimide	aSi	AZORES VIA PHOTO	EVG 150XLC COATER 211B	4	-1.0	1043.333333333332	5	187069.11904761905
0	FDC39B	Polyimide	aSi	END OF FLOW ORBOTECH	Orbotech-203D	4	0.0	2187.5	0	187348.7142857143
0	FDC39B	Polyimide	aSi	SENSOR ETCH GEN II	AKT1600A-209	4	-1.0	58.6666666666668	0	187407.38095238095
0	FDC39B	Polyimide	aSi	MOLY/NPLUS PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	0.0	683.5	2	188032.2142857143
0	FDC39B	Polyimide	aSi	VIA PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	0.0	88.0	5	188120.2142857143
0	FDC39B	Polyimide	aSi	ITO RE-ETCH, GEN II	Pokey	4	-1.0	775.0	0	188182.38095238095
0	FDC39B	Polyimide	aSi	PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	377.0	0	188559.38095238095
0	FDC39B	Polyimide	aSi	END OF FLOW ORBOTECH	Orbotech-203D	4	0.0	40.0	0	188599.38095238095
0	FDC39B	Polyimide	aSi	SIO/SIN/ALX VIA ETCH GEN II	AKT1600A-209	4	-1.0	1544.0	5	189664.2142857143
0	FDC39B	Polyimide	aSi	PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	93.0	5	189757.2142857143
0	FDC39B	Polyimide	aSi	VIA ETCH ORBOTECH INSPECTION	Orbotech-203D	4	0.0	748.0	5	190505.2142857143
0	FDC39B	Polyimide	aSi	AZORES MOLY_NSI PHOTO	EVG 150XLC COATER 211B	4	-1.0	5232.57142857144	3	192301.6904761905
0	FDC39B	Polyimide	aSi	MOLY/NPLUS PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	0.0	40.0	3	192341.6904761905
0	FDC39B	Polyimide	aSi	NPLUS/MOLY ETCH GEN II	AKT1600B-209	4	-1.0	4687.42857142856	2	192719.64285714284
0	FDC39B	Polyimide	aSi	PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	171.0	2	192890.64285714284
0	FDC39B	Polyimide	aSi	NPLUS CONTACT (PIN DIODE) ORBOTECH INSPECTION	Orbotech-203D	4	0.0	153.3333333333332	2	193043.97619047618
0	FDC39B	Polyimide	aSi	PIN DIODE P+/I-SI IN AKT 1600	AKT1600C-209	4	-1.0	0.0	2	193043.97619047618
0	FDC39B	Polyimide	aSi	AZORES MOLY_NSI PHOTO	EVG 150XLC COATER 211B	4	-1.0	789.0	4	193090.6904761905
0	FDC39B	Polyimide	aSi	NPLUS/MOLY ETCH GEN II	AKT1600B-209	4	-1.0	723.5	3	193443.14285714284
0	FDC39B	Polyimide	aSi	PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	82.2857142857144	3	193525.42857142855
0	FDC39B	Polyimide	aSi	MOLY/NPLUS PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	0.0	683.5	4	193774.1904761905
0	FDC39B	Polyimide	aSi	NPLUS/MOLY ETCH GEN II	AKT1600B-209	4	-1.0	44.5714285714284	4	193818.76190476192
0	FDC39B	Polyimide	aSi	PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	93.0	4	193911.76190476192
0	FDC39B	Polyimide	aSi	NPLUS CONTACT (PIN DIODE) ORBOTECH INSPECTION	Orbotech-203D	4	0.0	153.3333333333332	3	193927.52380952385
0	FDC39B	Polyimide	aSi	PIN DIODE P+/I-SI IN AKT 1600	AKT1600C-209	4	-1.0	0.0	3	193927.52380952385
0	FDC39B	Polyimide	aSi	AZORES VIA PHOTO	EVG 150XLC COATER 211B	4	-1.0	868.0	6	193958.6904761905
0	FDC39B	Polyimide	aSi	NPLUS CONTACT (PIN DIODE) ORBOTECH INSPECTION	Orbotech-203D	4	0.0	138.0	4	194065.52380952385
0	FDC39B	Polyimide	aSi	PIN DIODE P+/I-SI IN AKT 1600	AKT1600C-209	4	-1.0	0.0	4	194065.52380952385
0	FDC39B	Polyimide	aSi	VIA PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	0.0	88.0	6	194153.52380952385
0	FDC39B	Polyimide	aSi	AZORES VIA PHOTO	EVG 150XLC COATER 211B	4	-1.0	489.0	7	194447.6904761905
0	FDC39B	Polyimide	aSi	AZORES SENSOR PHOTO	EVG 150XLC COATER 211B	4	-1.0	21.5	1	194469.1904761905
0	FDC39B	Polyimide	aSi	VIA PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	0.0	115.3333333333332	7	194563.02380952385
0	FDC39B	Polyimide	aSi	SIO/SIN/ALX VIA ETCH GEN II	AKT1600A-209	4	-1.0	426.666666666668	6	194580.1904761905
0	FDC39B	Polyimide	aSi	END OF FLOW ORBOTECH	Orbotech-203D	4	0.0	40.0	1	194603.02380952385
0	FDC39B	Polyimide	aSi	PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	26.0	6	194606.1904761905
0	FDC39B	Polyimide	aSi	VIA ETCH ORBOTECH INSPECTION	Orbotech-203D	4	0.0	275.0	6	194881.1904761905
0	FDC39B	Polyimide	aSi	SIO/SIN/ALX VIA ETCH GEN II	AKT1600A-209	4	-1.0	2844.666666666668	7	197424.85714285716
0	FDC39B	Polyimide	aSi	SENSOR ETCH GEN II	AKT1600A-209	4	-1.0	98.5	1	197523.35714285716
0	FDC39B	Polyimide	aSi	PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	462.857142857144	7	197887.7142857143
0	FDC39B	Polyimide	aSi	VIA ETCH ORBOTECH INSPECTION	Orbotech-203D	4	0.0	110.0	7	197997.7142857143
0	FDC39B	Polyimide	aSi	ITO RE-ETCH, GEN II	Pokey	4	-1.0	1196.0	1	198719.35714285716
0	FDC39B	Polyimide	aSi	PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	45.0	1	198764.35714285716
0	FDC39B	Polyimide	aSi	END OF FLOW ORBOTECH	Orbotech-203D	4	0.0	39.0	1	198803.35714285716
0	FDC39B	Polyimide	aSi	PIN TA/AL/TA DEPOSITION	KDF744NT-219	4	-1.0	8650.0	5	199155.2142857143
0	FDC39B	Polyimide	aSi	PCM TEST ON PROBER	Fluffy White Bunny GenII	4	-1.0	10602.5	0	199201.88095238095
0	FDC39B	Polyimide	aSi	PIN DIODE ITO DEPOSITION	KDF744NT-219	4	-1.0	115.0	2	199270.2142857143
0	FDC39B	Polyimide	aSi	PIN N-SI DEPOSITION, GEN II	AKT1600C-209	4	-1.0	416.666666666668	5	199571.88095238095
0	FDC39B	Polyimide	aSi	PIN DIODE ITO DEPOSITION	KDF744NT-219	4	-1.0	499.5	3	199769.7142857143
0	FDC39B	Polyimide	aSi	PIN DIODE ITO DEPOSITION	KDF744NT-219	4	-1.0	339.0	4	200108.7142857143
0	FDC39B	Polyimide	aSi	AZORES SENSOR PHOTO	EVG 150XLC COATER 211B	4	-1.0	1054.285714285716	2	200324.5
0	FDC39B	Polyimide	aSi	END OF FLOW ORBOTECH	Orbotech-203D	4	0.0	39.0	2	200363.5
0	FDC39B	Polyimide	aSi	SENSOR ETCH GEN II	AKT1600A-209	4	-1.0	202.0	2	200565.5
0	FDC39B	Polyimide	aSi	ITO RE-ETCH, GEN II	Pokey	4	-1.0	43.5	2	200609.0
0	FDC39B	Polyimide	aSi	PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	462.857142857144	2	201071.85714285713
0	FDC39B	Polyimide	aSi	PIN TA/AL/TA DEPOSITION	KDF744NT-219	4	-1.0	986.0	6	201094.7142857143
0	FDC39B	Polyimide	aSi	END OF FLOW ORBOTECH	Orbotech-203D	4	0.0	40.0	2	201111.85714285713
0	FDC39B	Polyimide	aSi	AZORES MOLY_NSI PHOTO	EVG 150XLC COATER 211B	4	-1.0	1000.666666666668	5	201325.16666666666
0	FDC39B	Polyimide	aSi	PIN TA/AL/TA DEPOSITION	KDF744NT-219	4	-1.0	261.0	7	201355.7142857143
0	FDC39B	Polyimide	aSi	MOLY/NPLUS PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	0.0	40.0	5	201365.16666666666
0	FDC39B	Polyimide	aSi	NPLUS/MOLY ETCH GEN II	AKT1600B-209	4	-1.0	1547.0	5	202912.16666666666
0	FDC39B	Polyimide	aSi	PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	103.0	5	203015.16666666666
0	FDC39B	Polyimide	aSi	NPLUS CONTACT (PIN DIODE) ORBOTECH INSPECTION	Orbotech-203D	4	0.0	40.5714285714284	5	203055.73809523808
0	FDC39B	Polyimide	aSi	AZORES SENSOR PHOTO	EVG 150XLC COATER 211B	4	-1.0	2593.0	3	203918.16666666666
0	FDC39B	Polyimide	aSi	AZORES SENSOR PHOTO	EVG 150XLC COATER 211B	4	-1.0	21.5	4	203939.66666666666
0	FDC39B	Polyimide	aSi	END OF FLOW ORBOTECH	Orbotech-203D	4	0.0	40.0	3	203958.16666666666
0	FDC39B	Polyimide	aSi	END OF FLOW ORBOTECH	Orbotech-203D	4	0.0	47.4285714285716	4	204005.59523809524
0	FDC39B	Polyimide	aSi	SENSOR ETCH GEN II	AKT1600A-209	4	-1.0	740.0	3	204698.16666666666
0	FDC39B	Polyimide	aSi	SENSOR ETCH GEN II	AKT1600A-209	4	-1.0	136.6666666666668	4	204834.8333333333
0	FDC39B	Polyimide	aSi	ITO RE-ETCH, GEN II	Pokey	4	-1.0	775.0	3	205473.16666666666
0	FDC39B	Polyimide	aSi	PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	103.0	3	205576.16666666666
0	FDC39B	Polyimide	aSi	END OF FLOW ORBOTECH	Orbotech-203D	4	0.0	1824.666666666668	3	207400.8333333333
0	FDC39B	Polyimide	aSi	PIN N-SI DEPOSITION, GEN II	AKT1600C-209	4	-1.0	6350.66666666668	6	207445.38095238098
0	FDC39B	Polyimide	aSi	PIN N-SI DEPOSITION, GEN II	AKT1600C-209	4	-1.0	468.0	7	207913.38095238098
0	FDC39B	Polyimide	aSi	PIN DIODE P+/I-SI IN AKT 1600	AKT1600C-209	4	-1.0	0.0	5	207913.38095238098
0	FDC39B	Polyimide	aSi	PIN DIODE ITO DEPOSITION	KDF744NT-219	4	-1.0	115.0	5	208028.38095238098
0	FDC39B	Polyimide	aSi	ITO RE-ETCH, GEN II	Pokey	4	-1.0	2828.666666666668	4	208301.8333333333
0	FDC39B	Polyimide	aSi	AZORES MOLY_NSI PHOTO	EVG 150XLC COATER 211B	4	-1.0	864.571428571428	6	208309.9523809524
0	FDC39B	Polyimide	aSi	MOLY/NPLUS PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	0.0	40.0	6	208349.9523809524
0	FDC39B	Polyimide	aSi	PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	171.0	4	208472.8333333333
0	FDC39B	Polyimide	aSi	END OF FLOW ORBOTECH	Orbotech-203D	4	0.0	39.0	4	208511.8333333333
0	FDC39B	Polyimide	aSi	PIN DIODE TEST	Snowball, Gen II FDC	4	-1.0	9649.71428571428	0	208851.59523809524
0	FDC39B	Polyimide	aSi	AZORES MOLY_NSI PHOTO	EVG 150XLC COATER 211B	4	-1.0	864.571428571428	7	209174.52380952382
0	FDC39B	Polyimide	aSi	MOLY/NPLUS PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	0.0	40.0	7	209214.52380952382
0	FDC39B	Polyimide	aSi	PCM TEST ON PROBER	Fluffy White Bunny GenII	4	-1.0	10602.5	1	209804.38095238095
0	FDC39B	Polyimide	aSi	NPLUS/MOLY ETCH GEN II	AKT1600B-209	4	-1.0	1638.0	6	209987.9523809524
0	FDC39B	Polyimide	aSi	PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	47.0	6	210034.9523809524
0	FDC39B	Polyimide	aSi	NPLUS CONTACT (PIN DIODE) ORBOTECH INSPECTION	Orbotech-203D	4	0.0	446.0	6	210480.9523809524
0	FDC39B	Polyimide	aSi	PIN DIODE P+/I-SI IN AKT 1600	AKT1600C-209	4	-1.0	0.0	6	210480.9523809524
0	FDC39B	Polyimide	aSi	PIN DIODE ITO DEPOSITION	KDF744NT-219	4	-1.0	36.0	6	210516.9523809524
0	FDC39B	Polyimide	aSi	NPLUS/MOLY ETCH GEN II	AKT1600B-209	4	-1.0	802.0	7	210789.9523809524
0	FDC39B	Polyimide	aSi	PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	99.3333333333332	7	210889.28571428574
0	FDC39B	Polyimide	aSi	NPLUS CONTACT (PIN DIODE) ORBOTECH INSPECTION	Orbotech-203D	4	0.0	66.5	7	210955.78571428574
0	FDC39B	Polyimide	aSi	PIN DIODE P+/I-SI IN AKT 1600	AKT1600C-209	4	-1.0	0.0	7	210955.78571428574
0	FDC39B	Polyimide	aSi	PIN DIODE ITO DEPOSITION	KDF744NT-219	4	-1.0	339.0	7	211294.78571428574
0	FDC39B	Polyimide	aSi	PIN DIODE TEST	Snowball, Gen II FDC	4	-1.0	1724.666666666668	1	211529.0476190476
0	FDC39B	Polyimide	aSi	AZORES SENSOR PHOTO	EVG 150XLC COATER 211B	4	-1.0	2735.333333333332	5	211909.85714285716
0	FDC39B	Polyimide	aSi	AZORES SENSOR PHOTO	EVG 150XLC COATER 211B	4	-1.0	1054.285714285716	6	212964.14285714287
0	FDC39B	Polyimide	aSi	END OF FLOW ORBOTECH	Orbotech-203D	4	0.0	1824.666666666668	5	213734.52380952382
0	FDC39B	Polyimide	aSi	END OF FLOW ORBOTECH	Orbotech-203D	4	0.0	76.0	6	213810.52380952382
0	FDC39B	Polyimide	aSi	SENSOR ETCH GEN II	AKT1600A-209	4	-1.0	740.0	5	214474.52380952382
0	FDC39B	Polyimide	aSi	SENSOR ETCH GEN II	AKT1600A-209	4	-1.0	32.5	6	214507.02380952382
0	FDC39B	Polyimide	aSi	ITO RE-ETCH, GEN II	Pokey	4	-1.0	43.5	5	214518.02380952382
0	FDC39B	Polyimide	aSi	PCM TEST ON PROBER	Fluffy White Bunny GenII	4	-1.0	4740.66666666668	2	214545.04761904763
0	FDC39B	Polyimide	aSi	ITO RE-ETCH, GEN II	Pokey	4	-1.0	313.0	6	214831.02380952382
0	FDC39B	Polyimide	aSi	PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	365.5	5	214883.52380952382
0	FDC39B	Polyimide	aSi	PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	170.6666666666668	6	215054.19047619047
0	FDC39B	Polyimide	aSi	AZORES SENSOR PHOTO	EVG 150XLC COATER 211B	4	-1.0	2593.0	7	215557.14285714287
0	FDC39B	Polyimide	aSi	END OF FLOW ORBOTECH	Orbotech-203D	4	0.0	1824.666666666668	5	216708.19047619047
0	FDC39B	Polyimide	aSi	END OF FLOW ORBOTECH	Orbotech-203D	4	0.0	2187.5	6	218895.69047619047
0	FDC39B	Polyimide	aSi	END OF FLOW ORBOTECH	Orbotech-203D	4	0.0	85.3333333333332	7	218981.02380952382
0	FDC39B	Polyimide	aSi	SENSOR ETCH GEN II	AKT1600A-209	4	-1.0	56.0	7	219037.02380952382
0	FDC39B	Polyimide	aSi	ITO RE-ETCH, GEN II	Pokey	4	-1.0	439.0	7	219476.02380952382
0	FDC39B	Polyimide	aSi	PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	1085.0	7	220561.02380952382
0	FDC39B	Polyimide	aSi	END OF FLOW ORBOTECH	Orbotech-203D	4	0.0	85.3333333333332	7	220646.35714285716
0	FDC39B	Polyimide	aSi	PIN DIODE TEST	Snowball, Gen II FDC	4	-1.0	9649.71428571428	2	224194.76190476192
0	FDC39B	Polyimide	aSi	PCM TEST ON PROBER	Fluffy White Bunny GenII	4	-1.0	15634.0	3	230179.04761904763
0	FDC39B	Polyimide	aSi	PIN DIODE TEST	Snowball, Gen II FDC	4	-1.0	6702.0	3	236881.04761904763
0	FDC39B	Polyimide	aSi	PCM TEST ON PROBER	Fluffy White Bunny GenII	4	-1.0	10602.5	4	240781.54761904763
0	FDC39B	Polyimide	aSi	PCM TEST ON PROBER	Fluffy White Bunny GenII	4	-1.0	7912.5	5	248694.04761904763
0	FDC39B	Polyimide	aSi	PIN DIODE TEST	Snowball, Gen II FDC	4	-1.0	9649.71428571428	4	250431.26190476192
0	FDC39B	Polyimide	aSi	PIN DIODE TEST	Snowball, Gen II FDC	4	-1.0	795.5	5	251226.76190476192
0	FDC39B	Polyimide	aSi	PCM TEST ON PROBER	Fluffy White Bunny GenII	4	-1.0	4740.66666666668	6	253434.71428571432
0	FDC39B	Polyimide	aSi	PCM TEST ON PROBER	Fluffy White Bunny GenII	4	-1.0	5524.0	7	258958.71428571432
0	FDC39B	Polyimide	aSi	PIN DIODE TEST	Snowball, Gen II FDC	4	-1.0	9649.71428571428	6	263084.4285714286
0	FDC39B	Polyimide	aSi	PIN DIODE TEST	Snowball, Gen II FDC	4	-1.0	1724.666666666668	7	264809.09523809527
0	FDC39B	Polyimide	aSi	LOT START PANEL	LOT START	4	-1.0	94.0	0	94.0
0	FDC39B	Polyimide	aSi	INITIAL ORBOTECH INSPECTION	Orbotech-203D	4	0.0	46.0	0	140.0
0	FDC39B	Polyimide	aSi	LOT START PANEL	LOT START	4	-1.0	94.0	1	188.0
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	72.0	0	212.0
0	FDC39B	Polyimide	aSi	GATE METAL	KDF744NT-219	4	-1.0	138.2857142857144	0	350.2857142857144
0	FDC39B	Polyimide	aSi	INITIAL ORBOTECH INSPECTION	Orbotech-203D	4	0.0	489.5	1	677.5
0	FDC39B	Polyimide	aSi	POST GATE DEPOSITION ORBOTECH	Orbotech-203D	4	1.0	49.5	0	727.0
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	52.0	1	729.5
0	FDC39B	Polyimide	aSi	GATE METAL	KDF744NT-219	4	-1.0	138.2857142857144	1	867.7857142857144
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	258.5	0	988.0
0	FDC39B	Polyimide	aSi	POST GATE DEPOSITION ORBOTECH	Orbotech-203D	4	7.0	512.0	1	1379.7857142857144
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	63.3333333333332	1	1443.1190476190477
0	FDC39B	Polyimide	aSi	AZORES GATE PHOTO	Azores 205B	4	-1.0	1419.428571428572	0	2407.428571428572
0	FDC39B	Polyimide	aSi	GATE PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	0.0	70.0	0	2477.428571428572
0	FDC39B	Polyimide	aSi	GATE ETCH, GEN II	AKT1600B-209	4	-1.0	120.6666666666668	0	2598.095238095239
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	109.7142857142856	0	2707.8095238095248
0	FDC39B	Polyimide	aSi	AZORES GATE PHOTO	Azores 205B	4	-1.0	329.3333333333332	1	2736.761904761905
0	FDC39B	Polyimide	aSi	GATE ETCH ORBOTECH INSPECTION	Orbotech-203D	4	2.0	577.0	0	3284.8095238095248
0	FDC39B	Polyimide	aSi	IN LINE LASER REPAIR	TMP Laser Repair	4	-1.0	27.0	0	3311.8095238095248
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	32.66666666666668	0	3344.4761904761913
0	FDC39B	Polyimide	aSi	GATE PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	3.0	69.7142857142856	1	3354.5238095238105
0	FDC39B	Polyimide	aSi	STACK DEPOSITION, ASI, GEN II	AKT1600D-209	4	-1.0	292.0	0	3636.4761904761913
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	265.0	0	3901.4761904761913
0	FDC39B	Polyimide	aSi	GATE ETCH, GEN II	AKT1600B-209	4	-1.0	1350.5	1	4705.023809523811
0	FDC39B	Polyimide	aSi	AZORES STACK PHOTO	Azores 205B	4	-1.0	2979.0	0	6880.476190476191
0	FDC39B	Polyimide	aSi	ACTIVE PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	8.0	68.6666666666668	0	6949.142857142858
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	4093.0	1	8798.023809523811
0	FDC39B	Polyimide	aSi	GATE ETCH ORBOTECH INSPECTION	Orbotech-203D	4	2.0	189.3333333333332	1	8987.357142857145
0	FDC39B	Polyimide	aSi	STACK ETCH, ASI, GEN II	AKT1600B-209	4	-1.0	2989.0	0	9938.142857142859
0	FDC39B	Polyimide	aSi	LOT START PANEL	LOT START	4	-1.0	94.0	2	10174.0
0	FDC39B	Polyimide	aSi	INITIAL ORBOTECH INSPECTION	Orbotech-203D	4	0.0	40.0	2	10214.0
0	FDC39B	Polyimide	aSi	IN LINE LASER REPAIR	TMP Laser Repair	4	-1.0	1334.5	1	10321.857142857145
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	462.0	0	10400.142857142859
0	FDC39B	Polyimide	aSi	STACK ETCH ORBOTECH INSPECTION	Orbotech-203D	4	0.0	588.0	0	10988.142857142859
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	757.0	2	11157.142857142859
0	FDC39B	Polyimide	aSi	GATE METAL	KDF744NT-219	4	-1.0	214.0	2	11371.142857142859
0	FDC39B	Polyimide	aSi	POST GATE DEPOSITION ORBOTECH	Orbotech-203D	4	9.0	83.0	2	11454.142857142859
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	2283.428571428572	1	13440.571428571431
0	FDC39B	Polyimide	aSi	STACK DEPOSITION, ASI, GEN II	AKT1600D-209	4	-1.0	657.333333333332	1	14097.904761904763
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	757.0	0	14197.571428571431
0	FDC39B	Polyimide	aSi	MESA PASSIVATION DEPOSITION, SIN, GEN II	AKT1600D-209	4	-1.0	86.6666666666668	0	14284.238095238097
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	265.0	2	14462.571428571431
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	757.0	1	15219.571428571431
0	FDC39B	Polyimide	aSi	AZORES CONTACT PHOTO	Azores 205B	4	-1.0	1027.333333333332	0	15311.57142857143
0	FDC39B	Polyimide	aSi	CONTACT PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	8.0	39.5	0	15351.07142857143
0	FDC39B	Polyimide	aSi	AZORES GATE PHOTO	Azores 205B	4	-1.0	168.0	2	15479.57142857143
0	FDC39B	Polyimide	aSi	GATE PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	3.0	69.7142857142856	2	15549.285714285716
0	FDC39B	Polyimide	aSi	CONTACT ETCH, GEN II	AKT1600B-209	4	-1.0	2902.0	0	18253.071428571428
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	638.285714285716	0	18891.357142857145
0	FDC39B	Polyimide	aSi	AZORES STACK PHOTO	Azores 205B	4	-1.0	3610.0	1	19089.571428571428
0	FDC39B	Polyimide	aSi	CONTACT ETCH ORBOTECH INSPECTION	Orbotech-203D	4	1.0	326.6666666666668	0	19218.023809523813
0	FDC39B	Polyimide	aSi	ACTIVE PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	7.0	68.6666666666668	1	19286.69047619048
0	FDC39B	Polyimide	aSi	S-D N+ CONTACT DEPOSITION, ASI, GEN II	AKT1600D-209	4	-1.0	390.6666666666668	0	19608.69047619048
0	FDC39B	Polyimide	aSi	GATE ETCH, GEN II	AKT1600B-209	4	-1.0	1768.0	2	20021.071428571428
0	FDC39B	Polyimide	aSi	LOT START PANEL	LOT START	4	-1.0	94.0	3	20254.0
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	265.0	2	20286.071428571428
0	FDC39B	Polyimide	aSi	INITIAL ORBOTECH INSPECTION	Orbotech-203D	4	0.0	46.0	3	20300.0
0	FDC39B	Polyimide	aSi	S-D METAL DEPOSITON	KDF744NT-219	4	-1.0	734.0	0	20342.69047619048
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	118.0	3	20418.0
0	FDC39B	Polyimide	aSi	SD METAL PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	78.2857142857144	0	20496.285714285714
0	FDC39B	Polyimide	aSi	AZORES S-D METAL PHOTO	Azores 205B	4	-1.0	904.0	0	21400.285714285714
0	FDC39B	Polyimide	aSi	GATE METAL	KDF744NT-219	4	-1.0	3030.666666666668	3	23448.666666666668
0	FDC39B	Polyimide	aSi	GATE ETCH ORBOTECH INSPECTION	Orbotech-203D	4	7.0	5088.0	2	25388.0
0	FDC39B	Polyimide	aSi	SOURCE DRAIN PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	0.0	149.0	0	25537.0
0	FDC39B	Polyimide	aSi	POST GATE DEPOSITION ORBOTECH	Orbotech-203D	4	3.0	41.0	3	25578.0
0	FDC39B	Polyimide	aSi	IN LINE LASER REPAIR	TMP Laser Repair	4	-1.0	241.1428571428572	2	25629.14285714286
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	152.0	3	25730.0
0	FDC39B	Polyimide	aSi	STACK ETCH, ASI, GEN II	AKT1600B-209	4	-1.0	5868.66666666668	1	25889.738095238106
0	FDC39B	Polyimide	aSi	AZORES GATE PHOTO	Azores 205B	4	-1.0	168.0	3	25898.0
0	FDC39B	Polyimide	aSi	GATE PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	7.0	70.0	3	25968.0
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	258.5	2	25988.5
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	118.0	1	26106.5
